customer_id,birth_year,gender,income,credit,married,college_degree,region,state,star_rating,review_time,review_title,review_text
5513,1973,Male,146000,623.2946146727569,Yes,Yes,West,OR,5,"01 31, 2014",This is all I use,This is the only chain lube I use.  I like how it goes on and it doesn't collect a lot of road grime either.
5514,1990,Other,60000,666.5501171205677,Yes,No,Midwest,KS,,,,
5515,1970,Female,25000,696.1658190492731,Yes,No,West,CO,,,,
5516,1968,Female,148000,706.5363905326913,Yes,Yes,Midwest,MI,5,"02 26, 2018",Five Stars,Very easy to conceal.
5517,1985,Male,169000,634.7252820417759,Yes,No,South,OK,,,,
5518,1991,Female,53000,722.1982392428206,No,No,West,MT,,,,
5519,1982,Male,59000,794.7835049092329,No,Yes,West,CA,,,,
5520,1970,Other,244000,772.4718044733044,Yes,Yes,West,NM,,,,
5521,1992,Other,31000,645.5266060264078,Yes,Yes,Northeast,VT,,,,
5522,1995,Female,201000,660.1348056020148,No,Yes,West,CO,,,,
5523,1977,Other,275000,656.4333479736291,No,Yes,Northeast,NH,,,,
5524,1993,Male,134000,600.1045254165264,Yes,Yes,Northeast,NH,,,,
5525,1971,Female,165000,655.3026000791249,Yes,No,West,NM,1,"12 24, 2015",One Star,"Did not work for my GT 27,5"
5526,1982,Male,29000,600.7366455,No,No,West,MT,2,"02 13, 2016",Tapping on base shuts off light,"This light works fine but, quality is suspect. Tapping on the base with your hand causes the light to shut off. If you dropped this in the dark you would be in the dark. I would not recommend this lamp."
5527,1985,Female,167000,601.3828019910754,No,Yes,Northeast,NY,,,,
5528,1981,Female,125000,724.6068308516401,No,Yes,West,CA,5,"06 17, 2016",Easily outperformed ice bags.,"After filling, sealing and freezing the three packs for 48 hours, per the helpful instructions, I put these to the test in a standard cooler that I hauled to a music festival where daytime high temperatures reached 99 degrees.  I was amazed after four days it was still cool inside the cooler. I did start with some frozen water bottles and meat in the cooler with the packs, but in the past I would have had to buy a big, bulky bag of ice per day and deal with the hassle of melted, soggy cooler contents. Will definitely make these a must have for festival going."
5529,1991,Female,66000,608.8651212573899,No,No,West,CA,5,"02 26, 2015",Five Stars,Good for showing my sight pens
5530,1968,Male,230000,777.2116254377194,Yes,Yes,Northeast,MA,5,"10 3, 2015",Get one (or two),Nicely padded to prevent dents and dings. Doesn't absorb oil and cleans up easily. Well-done graphics.
5531,1979,Female,171000,713.2465028128921,Yes,Yes,West,AK,5,"11 28, 2014",Five Stars,Hello super thank you
5532,1976,Male,191000,723.0388274688033,Yes,Yes,West,ID,,,,
5533,1979,Male,238000,690.6204820646703,No,Yes,Northeast,RI,5,"01 11, 2017",Arrived quickly and in good shape,Very good price for these lights. Thanks
5534,1992,Male,58000,630.9192419059251,No,Yes,Northeast,PA,,,,
5535,1985,Male,37000,716.6142322028771,Yes,No,Midwest,SD,5,"02 4, 2015",Pum eeeet uuuup,"Good
Pump for inflating sex dolls or rafts for water traveling but don't you forget your oars or your butt lube"
5536,1994,Female,77000,699.7906822060318,No,No,South,TX,,,,
5537,1981,Male,115000,674.3713946051839,No,Yes,West,CO,,,,
5538,1999,Male,67000,575.5807493401031,No,Yes,West,UT,,,,
5539,1989,Female,34000,608.4188065337177,No,Yes,West,CA,,,,
5540,1971,Female,207000,684.4501292351404,No,Yes,Northeast,VT,5,"10 14, 2017",Five Stars,Best grips out there bro!
5541,1985,Male,80000,627.3667612529309,No,Yes,Northeast,VT,1,"05 13, 2013",Waste of Money,This doesn't appear to work correctly.  Doesn't air up the tire enough to work.  I couldn't get my flat to inflate.
5542,1977,Female,235000,640.1728757273829,No,Yes,West,UT,4,"05 15, 2016","No complaints, good shirt.","No complaints. Not too thin, not too thick, fits just right."
5543,1965,Other,158000,748.2449568420602,No,No,Northeast,CT,,,,
5544,1973,Female,263000,707.4949957761154,Yes,Yes,Northeast,ME,,,,
5545,1996,Female,58000,565.9640919885909,No,Yes,Midwest,ND,,,,
5546,1970,Male,220000,718.1510914021885,Yes,Yes,South,TN,,,,
5547,1988,Female,69000,566.7643017870821,No,Yes,West,CA,5,"10 31, 2016",Bye bye slice,"Finally, I can hit a straight drive without contorting my whole body, stance and grip.  Very nice quality club."
5548,1973,Male,183000,759.2395532803996,Yes,Yes,West,NM,,,,
5549,1994,Other,36000,736.8824693,No,No,West,NV,,,,
5550,1983,Female,47000,644.9925597554466,No,Yes,Northeast,VT,,,,
5551,1985,Female,161000,711.2746730498401,No,Yes,South,WV,,,,
5552,1998,Male,241000,592.9238069316596,Yes,Yes,West,OR,,,,
5553,1967,Female,131000,716.5786498220987,Yes,No,West,NV,,,,
5554,1979,Female,207000,688.2455371913062,No,Yes,West,ID,,,,
5555,1973,Male,165000,591.9648809887778,Yes,Yes,West,HI,5,"04 7, 2015",Headlines,Fits perfectly altitude itchy but that's okay
5556,1974,Female,144000,723.2092801399925,Yes,Yes,Northeast,ME,,,,
5557,1999,Male,249000,595.0590105279246,No,Yes,Northeast,VT,,,,
5558,1982,Male,165000,697.9925121294699,Yes,Yes,Midwest,IL,1,"02 6, 2016","Caveat emptor  (""let the buyer beware"")","It's not that I hate it, it's just that it has no functional value. Yes all the comments of the other review are correct; light weight, nice finish, comes with mounting hardware. It's just that it is all but useless. It looks to me like they tried to back-engineer the ""Ops-Core"" shroud (OSdream even sends the piece with ""Ops-Core"" pacageing material) but somebody in engineering either used a bad micrometer or something went a foul in the casting process because the unit is out of spec. my micrometer tells me the OSdream shroud is .013 of an inch to wide and .037 of an inch to long in the opening where any mounting plate has to go. So whatever piece of gear it stick in the shroud it will slop around like water in a wagon. Not the kind of fit you want to put gear you spent a hefty chunk of your hard earned money to get. As for this item, it has no reliable functional use and is not worth the time and trouble to send back. I have ordered the more expensive shroud. Yes it is thee times more expensive, but since military and law enforcment procurement departments tend to have zero tollerence for out of spec poor quality control gear I am confident it will work the way it is supposed to, and if it doesn't, I've got a company I can actually CALL and get at least answers if not a remedy without going through forms, emails and all the delays and impediments these firewalls appear to be designed to provide."
5559,1996,Female,135000,535.4616619351602,No,Yes,West,NV,,,,
5560,1970,Female,114000,715.9666285925045,Yes,Yes,Northeast,NY,5,"02 6, 2009",Great Product,"The Harbinger ab straps work great.  They cost a little more than other ab straps I looked up, but they are worth it.  They will fit over a 1.5 inch bar/pipe, and the latches are very strong.  The padding for your arms is very nice, and heavy duty.  I highly recommend these.  They give you a great work out, after doing two sets of about 20 each time your mid section will be burning."
5561,1998,Other,252000,516.3337916808257,Yes,Yes,Northeast,CT,5,"05 28, 2015",but it does feel great.,"Kind of expensive, but it does feel great."
5562,1969,Female,165000,634.6102019053155,Yes,Yes,Midwest,MN,,,,
5563,1984,Male,295000,687.2298704899533,No,Yes,Midwest,OH,5,"08 18, 2013",This is beautiful and high-quality watch!,This is beautiful and high-quality watch! Excellent value for money for this brand name. It is the good gift for everyone!
5564,1999,Male,62000,554.1849895,No,Yes,Midwest,ND,,,,
5565,1978,Male,104000,616.5400072650356,Yes,Yes,Northeast,VT,,,,
5566,1977,Female,188000,662.3854310633768,No,No,Northeast,ME,,,,
5567,1969,Female,129000,612.5960430989843,No,Yes,Midwest,MI,3,"02 21, 2018",OK maybe,Is adequate but kind of disappointing. No substitute for raised comb stock.
5568,1968,Female,118000,751.8928706474885,Yes,Yes,Northeast,RI,5,"03 28, 2016",Very good pads will buy again thanks,Great pads these really help protect while son and I box thank you much love them
5569,1971,Male,268000,691.6822104007978,Yes,Yes,West,NM,5,"11 15, 2012",Great casset and chain cleaner,This product is very easy to use (no mess) and works fast and does a complete job.  Just as good as having the bike shop to the cleaning.
5570,1953,Female,206000,840.1760077026272,Yes,Yes,West,WY,,,,
5571,1975,Other,325000,832.1335062,No,Yes,Midwest,MI,,,,
5572,1991,Male,122000,565.8150603480456,No,No,West,OR,,,,
5573,1998,Male,38000,687.5803838711664,No,Yes,West,WA,,,,
5574,1973,Female,178000,734.6199948017025,Yes,Yes,Northeast,NY,,,,
5575,1976,Female,264000,786.4533255781724,No,Yes,West,WY,,,,
5576,1999,Female,55000,652.4601148711388,No,No,West,WY,,,,
5577,1976,Other,265000,593.3121578983942,No,Yes,West,CO,,,,
5578,1980,Female,249000,683.8097094738507,No,Yes,West,WY,,,,
5579,1985,Female,124000,675.1385501956454,No,Yes,Northeast,PA,,,,
5580,1995,Female,45000,644.0194603061095,No,Yes,West,ID,,,,
5581,1972,Male,112000,743.1931058355506,Yes,Yes,West,OR,1,"01 22, 2015",Didn't work.,Did not waterproof my daughter's boots at all. AT ALL. Junk.
5582,1970,Male,192000,690.6425284876948,Yes,Yes,West,CA,,,,
5583,1992,Female,136000,696.0336857511443,No,Yes,Northeast,CT,,,,
5584,1977,Male,105000,646.9758320316765,No,Yes,Northeast,NJ,5,"06 25, 2017",Jealously Makes Three,"I gave this as a birthday gift to my 7-year-old grandson, and he was delighted.  They live on the beach - it will be used very frequently.  Now I have to buy one for each of 2 more grandchildren, who are jealous of the first gift.  I was pleased with the construction and design.  Hopefully, it will last for a while."
5585,1958,Other,235000,797.4339473762292,Yes,Yes,West,NM,5,"02 13, 2016",Good product,"I got this to put in my emergency bag, and I think it will be a great addition to my kit.  The compass is handy and while I hope I never need to use the fire starter, it's great comfort to know  have it."
5586,1974,Female,187000,661.9291223370632,No,Yes,West,WA,,,,
5587,1994,Male,30000,528.3266199,No,No,South,AR,,,,
5588,1969,Male,151000,763.8881665027501,Yes,Yes,West,MT,,,,
5589,1996,Male,299000,617.8678802514545,No,Yes,Northeast,NH,,,,
5590,1994,Other,186000,750.6742060143611,No,Yes,West,MT,,,,
5591,1985,Female,291000,822.4358290776406,No,Yes,Northeast,MA,,,,
5592,1971,Female,88000,690.8574827340204,Yes,Yes,Northeast,NH,3,"12 2, 2014",Bad condition when received,"many torn threads, it was a hassle and didn't look durable.
im 5'11/6'0 190 pounds, off season athletic build (ordered a large)

Pros:
tried it on, SUPER comfy
-very warm (25 degrees F, T-shirt, light hoodie, and this kept me warm)
-SUPER lightweight. unbelievable

Cons:
-came in bad condition
-doesn't look too durable
-ran it bit big around snug areas (around wrists)

If it came in better condition, i'd give it a 4, but not perfect because wrists ran a bit big. I returned the product and ordered a Medium instead, will update when i receive it."
5593,1974,Male,138000,746.5790626527179,Yes,Yes,Northeast,NY,,,,
5594,1981,Male,97000,620.6471996057263,No,Yes,Northeast,VT,5,"10 13, 2016",Five Stars,it works
5595,1958,Female,154000,850,Yes,Yes,West,CO,5,"02 9, 2017",coho killer,Coho killer seahawks cut plug...
5596,1982,Female,168000,663.7896397221999,No,No,South,VA,,,,
5597,1987,Female,52000,565.4738088856851,No,Yes,Northeast,MA,,,,
5598,1990,Female,65000,507.0083350504523,No,Yes,West,UT,,,,
5599,1992,Male,42000,672.0136376956807,Yes,Yes,West,AZ,5,"02 12, 2017","Works great on hardwood, not so much on rubber matting",Doesn't work on my 1/4 inch mat very well but I have enough floor showing they work great on that (hardwood).
5600,1982,Female,143000,741.9149596867184,No,Yes,Northeast,CT,,,,
5601,1985,Male,171000,595.1067659962766,Yes,Yes,West,AZ,4,"01 6, 2015",Four Stars,Grand kids liked it
5602,1969,Female,244000,733.4390380675769,Yes,Yes,Northeast,CT,,,,
5603,1989,Female,69000,590.9053655168893,Yes,No,West,MT,,,,
5604,1969,Female,88000,775.4960033,Yes,Yes,West,HI,,,,
5605,1995,Other,183000,585.8087176555853,No,Yes,Northeast,NJ,,,,
5606,1984,Female,204000,754.6960441369329,Yes,Yes,Northeast,MA,,,,
5607,1968,Other,106000,753.1152443,Yes,No,South,TX,,,,
5608,1970,Female,225000,727.5533151120335,Yes,Yes,Northeast,NJ,2,"03 16, 2016",Really cheaply made,The flimsy rubber cap for the USB port immediately snapped off. There goes the waterproofing... overall feels cheap. I haven't even put it on the bike yet. We'll see how long it lasts.
5609,1970,Male,167000,633.2871506647591,Yes,Yes,Northeast,CT,,,,
5610,1981,Male,144000,561.2721829,No,Yes,West,CO,,,,
5611,1981,Female,50000,705.3677189847764,No,No,Midwest,ND,,,,
5612,1989,Other,61000,504.8670944211415,Yes,Yes,West,UT,,,,
5613,1988,Male,206000,628.3428121873646,No,Yes,South,OK,,,,
5614,1986,Male,86000,649.3480511658373,No,Yes,West,CA,,,,
5615,1995,Female,252000,639.4044377556587,No,Yes,West,AK,,,,
5616,1969,Male,136000,676.1182240262267,Yes,Yes,Northeast,NH,,,,
5617,1997,Female,83000,557.0085242843048,No,No,West,ID,5,"07 14, 2015",Home Away From Home,"Getting back into camping after way to many years. Did not know what to expect when I purchased this tent. I have now used it on one trip and am very happy to report that this is a great tent. Easier to put up then I thought it would be, very pleasing to the eye(I know because of all the comments about the way it looks), good ventilation even with the rain fly, stayed dry in heavy dew and serious rain(what more can you ask for).

Bottom line, if you are looking and trying to decide if this is the right tent for you, take it from me, you won't regret it."
5618,1985,Female,150000,613.6783226,Yes,Yes,Northeast,VT,4,"05 9, 2015","Well made, nice","Pretty sweet ride, this is a very nice, sturdy, well-made trike.  Solid and ready for action.  Pretty easy to put together, if you have tools and follow directions!  Would be a great gift for any little girl wanting to zip around the neighborhood or park."
5619,1998,Female,88000,712.4512440363529,No,Yes,Northeast,MA,,,,
5620,1980,Male,215000,602.9326000482685,No,Yes,Northeast,PA,,,,
5621,1982,Female,191000,620.1126817404208,Yes,Yes,Midwest,NE,5,"01 12, 2018",Five Stars,They hold the scope. Maybe a little high since you can't see iron through the holes below scope.
5622,1990,Female,142000,671.5017013997275,No,Yes,West,UT,,,,
5623,1969,Other,192000,651.5563803726441,Yes,No,West,CO,,,,
5624,1996,Female,126000,743.7062835082568,Yes,No,West,UT,,,,
5625,1987,Male,237000,664.4384073784364,No,No,Northeast,NH,,,,
5626,1966,Male,219000,801.5186258181448,Yes,No,Northeast,NY,4,"07 6, 2016",The light is very good at this price point,"The light is very good at this price point.  I bought it for my kid's bikes so they could have some fun.  The mount needs improvement, but I understand this is not an expensive high end product.  The rubber inserts don't seem to be removable to allow mounting on a thick handlebar, and they are very hard rubber.  (More like a soft plastic)"
5627,1976,Female,116000,658.5651795029744,Yes,Yes,Northeast,PA,,,,
5628,1967,Male,258000,668.9725678057002,Yes,Yes,South,GA,,,,
5629,1949,Female,172000,841.4393029416972,Yes,Yes,Midwest,ND,1,"12 25, 2015",One Star,Cheap knife
5630,1972,Female,81000,796.4529099816253,Yes,Yes,West,AZ,5,"02 12, 2015",Five Stars,Great knife
5631,1986,Female,61000,575.7250838127852,No,No,West,NV,,,,
5632,1988,Male,74000,638.9217395279642,No,Yes,West,CA,,,,
5633,1999,Male,68000,665.9206788075192,No,No,South,NC,,,,
5634,1985,Female,81000,648.9349274801858,Yes,Yes,Northeast,PA,,,,
5635,1983,Male,118000,599.9664982,No,Yes,Northeast,CT,,,,
5636,1995,Female,120000,645.7282143178761,No,No,West,AK,,,,
5637,1986,Female,165000,767.9027557984159,No,Yes,Midwest,OH,,,,
5638,1972,Male,247000,552.329674,Yes,Yes,Northeast,ME,,,,
5639,1975,Male,232000,781.8215118956197,No,Yes,West,MT,,,,
5640,1994,Male,65000,633.9366105438238,Yes,No,Northeast,CT,,,,
5641,1983,Male,87000,660.9372079826079,No,Yes,West,WA,5,"06 19, 2016","Great fit, nice look","These are a staple in my wardrobe.  They can pretty much go anywhere. Very comfortable, they are great for travel as well as exercise."
5642,1999,Other,118000,542.7472743364449,Yes,Yes,Northeast,PA,,,,
5643,1989,Female,109000,645.0336042593077,No,Yes,West,WA,,,,
5644,1984,Male,148000,667.3717547017361,No,Yes,Midwest,ND,,,,
5645,1977,Female,142000,747.8629606054396,No,No,West,AZ,,,,
5646,1992,Male,176000,791.0633813952677,No,Yes,West,AK,,,,
5647,1994,Male,20000,525.5356036005226,Yes,Yes,Midwest,OH,,,,
5648,1999,Male,19000,610.7363212966103,No,Yes,West,ID,,,,
5649,1972,Female,166000,612.8534568658459,Yes,Yes,Midwest,KS,5,"04 11, 2017",Five Stars,worked good
5650,1975,Male,123000,715.3114878,Yes,No,South,VA,4,"04 6, 2015",NFL Buffalo bills two piece mug set,The graphics on these cups are raised stuck on. This makes them NOT dishwasher or microwave safe.
5651,1990,Female,41000,660.1812288,No,Yes,Northeast,NH,4,"01 8, 2010",Great Way to Challenge Yourself,"I was introduced to the Bosu at my gym. Totally fell in love with it. It is awesome for taking workouts to next level.

If you have exercise dvds that focus on core and you don't feel like you're being challenged, do it on the Bosu. You can also flip it over and do push-ups and sit-ups and other activities that challenge you. I have a wrist injury that makes it very uncomfortable to do a plank - w/o Bosu nearby, I'd have to do it on my elbows. However on the Bosu (rubber side down) I can do plank and it really challenges me."
5652,1973,Female,79000,751.5403999,Yes,Yes,Northeast,NY,,,,
5653,1972,Female,136000,658.9336997207545,Yes,No,Northeast,NJ,3,"06 4, 2018",Totally see-through!,"I found these leggings very comfortable and flattering and they fit me as expected.  However, they did not pass the bend over test at all.  They were extremely see through on the rear which I am not ok with.  I do aerial silks so my booty would definitely end up exposed in these leggings.  I exchanged them for the black/white patterned ones.  Hopefully those won't be sheer.  I don't recommend the sage color unless you plan to wear something over them."
5654,1981,Female,74000,709.2456318,No,Yes,Northeast,PA,,,,
5655,1967,Male,176000,734.8218069814695,Yes,Yes,Northeast,NH,,,,
5656,1989,Female,84000,677.9182809435642,Yes,Yes,West,OR,5,"04 29, 2016",Very nice and good.,Cheap good and nice. Very nice and cheap and good.
5657,1977,Male,211000,672.0660739550821,No,Yes,Northeast,ME,5,"11 16, 2016",Five Stars,Great product is exactly as described
5658,1990,Male,159000,581.9240008282926,Yes,Yes,Midwest,MO,5,"07 17, 2017",Best bottle out there - period!,Best water bottle I have ever owned. 32oz bottle encourages drinking more water throughout the day and the handle helps ensure there are no accidents in droping and breainkg the bottle.
5659,1992,Other,74000,718.7074163354172,No,Yes,West,CA,,,,
5660,1967,Male,226000,809.7931094,Yes,Yes,West,AK,,,,
5661,1968,Male,194000,781.3075763,Yes,Yes,West,WA,,,,
5662,1972,Male,147000,669.9339395549952,Yes,Yes,Midwest,SD,1,"12 3, 2015",PIECE OF JUNK!,PIECE OF JUNK!!!  The 4 holes DO NOT LINE UP.  They are all off by 1mm. Sending back to Amazon for Full Refund.  Disappointing considering this is a Weaver Brand Product.  Better QC with UTG.
5663,1988,Male,41000,686.8118878852266,No,No,Northeast,CT,,,,
5664,1980,Other,130000,751.5491825750531,No,Yes,Northeast,NY,,,,
5665,1987,Other,154000,663.7294804670285,No,Yes,Northeast,PA,,,,
5666,1975,Female,177000,662.2515815561943,No,Yes,Midwest,IA,,,,
5667,1991,Male,23000,601.6810486860361,No,Yes,West,WY,,,,
5668,1973,Female,305000,786.7774544237286,Yes,Yes,Northeast,VT,,,,
5669,1985,Female,39000,782.0833115342598,Yes,Yes,West,OR,,,,
5670,1997,Male,151000,571.1661326082519,Yes,Yes,West,WY,,,,
5671,1989,Female,38000,760.6282211760122,No,Yes,Midwest,NE,,,,
5672,1980,Female,104000,642.4946409410913,No,No,South,TX,,,,
5673,1969,Other,244000,709.2773079233547,Yes,Yes,West,WY,,,,
5674,1997,Other,158000,589.2274414220745,Yes,Yes,South,VA,,,,
5675,1985,Female,135000,521.5459237190073,No,No,Northeast,NJ,,,,
5676,1963,Female,267000,717.2366854022576,Yes,Yes,West,OR,5,"12 26, 2015",Five Stars,great fit
5677,1988,Female,33000,830.9921787421852,No,Yes,Midwest,MI,,,,
5678,1977,Female,152000,721.1797438478901,No,Yes,West,OR,,,,
5679,1993,Female,81000,732.0908081218347,No,Yes,West,CO,,,,
5680,1986,Male,149000,653.9818073045724,No,No,West,CO,,,,
5681,1961,Female,178000,790.3881346,Yes,Yes,West,MT,,,,
5682,1993,Female,181000,623.120979,No,No,Northeast,ME,,,,
5683,1989,Male,101000,583.5317282,No,Yes,West,WY,,,,
5684,1985,Female,36000,586.1470327101035,No,No,South,VA,5,"10 30, 2015",Five Stars,Perfect fit
5685,1988,Male,272000,604.2350600273662,No,Yes,Northeast,NY,4,"04 14, 2013",Worth the money,"Well made, very useful when you want to warm the other mag after rapid fire.
I'd buy more but their expensive.
Lowered the review by 1 star since

a) I have come to disklike the smallness of the catch whith which the BB's are fed in from the lower hole, it hurts my nail and often springs free, scattering the BB's being loaded. its not a big gripe, but a larger catch would be nice.

and

 B) both mags I had failed in the same way- the valve that you tighten the CO2 powerlett into (via the allen wrench screw on the base of the mag)wbroke on both.
1st 1 began with a slow leak, it was control able by using a more then liberal drop of pelgun oil directly into this valve and into the square top opening (where the gas exits I guess)and extra tightening, which led eventually to the lower valve breaking and dropping out.
2nd mag had no issues, and was NOT over tightened like the one mentioned above... one day the powerlett basicly stuck and when I pulled it free the valve dropped out with the powerlett.

Now, while I might just be clutzy and rough both failures happened in the same place, something to be aware of with this rather pricy , though in other ways well built mag. I did put about 70 to 80 powerletts through the mags, which at about 45/50 good shots is fairly heavy use.

All in all they are still pretty nice mags, as evidenced that I intend to by another in order to keep shooting the excellent BB gun for which its made."
5686,1983,Female,101000,598.8526249,No,No,South,TX,,,,
5687,1996,Male,72000,549.5804748537381,No,Yes,Northeast,NJ,5,"12 29, 2014","Quality construction, works with standing desk.","Pros:
- Magnetic resistance (unlike friction-screws of other models)
- Low to the floor
- Quiet (basically silent) and doesn't get hot

Cons:
- Requires some assembly, easy to put things on backward
- Slightly expensive

I tried several other cheaper competitors and returned them due to bad quality of design and construction. This seems to fit my goal of a solid piece of exercise equipment for a morning workout while answering emails. I use a standard office chair to sit on with some door-stops behind the wheels to keep it from moving on the carpet. A standard plastic roller-chair mat place under the cycle keeps it from moving if you have any issues with that."
5688,1997,Female,92000,654.8683274995228,Yes,No,South,WV,,,,
5689,1975,Male,208000,779.5216479515483,Yes,Yes,West,UT,5,"08 2, 2017",Dallas Purse,"For a small purse, just right!"
5690,1997,Other,35000,646.5535855645608,Yes,No,West,CO,,,,
5691,1998,Male,72000,661.1804898079151,Yes,Yes,West,AZ,,,,
5692,1967,Male,250000,783.4570552,Yes,Yes,West,OR,5,"12 20, 2014",Five Stars,Works as designed
5693,1986,Male,63000,652.1719014562213,No,Yes,West,WA,,,,
5694,1989,Male,258000,700.4418455498428,No,Yes,West,ID,4,"03 30, 2018",Four Stars,"they seem sturdy, time will tell how well they actually are made
ill update as they get used"
5695,1974,Female,199000,705.1980130906653,Yes,Yes,West,UT,,,,
5696,1999,Female,94000,557.9646826614227,No,No,South,TN,,,,
5697,1989,Female,221000,594.7240346,No,Yes,West,NV,,,,
5698,1988,Male,89000,697.5800867892851,No,Yes,West,AK,5,"12 18, 2017",Heavy duty emergency blanket,"This is not a flimsy mylar emergency blanket.  This is heavy duty material that can be used to either wrap yourself in or to use as a ground cover to keep you dry.  Or you could even rig it as a small shelter.

I immediately tucked this blanket in my emergency car pack.  New England winters are unpredictable and forecasts have been wrong all too often.  There is not much worse than getting stuck in your car in whiteout conditions in sub-zero weather.

I feel better knowing that I am pretty well prepared.  Glad I got this blanket for review."
5699,1991,Female,179000,650.8696285799417,No,No,West,UT,,,,
5700,1969,Male,130000,748.0835734528812,Yes,Yes,Northeast,CT,,,,
5701,1965,Other,179000,750.0429223322266,Yes,Yes,Northeast,NH,,,,
5702,1986,Male,190000,687.5469461146217,No,Yes,Northeast,NH,,,,
5703,1970,Female,220000,640.7646634807053,No,Yes,West,WA,4,"05 12, 2017","Shoulder Room Tight, Otherwise OK","I saw another review mention the shoulders before purchasing, and I agree I would expect more room for arms in a swimsuit but I swim usually under an hour in the gym and it doesn't bother me that much. Nice fitting top."
5704,1973,Female,198000,673.6672836842122,Yes,Yes,Northeast,NH,,,,
5705,1998,Female,25000,623.4608849137693,Yes,No,Northeast,MA,,,,
5706,1965,Female,70000,727.0685611836516,Yes,No,South,NC,,,,
5707,1993,Female,185000,607.6715938090223,No,Yes,West,OR,5,"08 16, 2016",Five Stars,Works ...
5708,1975,Male,214000,605.1073218063472,Yes,Yes,Northeast,NH,,,,
5709,1987,Other,220000,654.2519155721401,Yes,Yes,Northeast,NH,,,,
5710,1973,Female,316000,608.0334397568913,Yes,Yes,Northeast,NY,,,,
5711,1971,Male,138000,709.9343103672422,Yes,No,West,AZ,,,,
5712,1973,Male,139000,697.5453942237274,Yes,No,West,MT,5,"10 22, 2012",Great saddle,"Bought this saddle 2 years ago as part of a major effort to alleviate perineal irritation brought on by riding two hundred miles per week. This saddle plus copious amounts of Bag Balm has solved my problem (it also helps to get off the bike every few miles or so, if only for a couple of minutes). The shape of Terry saddles (they have an entire range) and the slot are ingenious. I use mtn bike saddles on my 'cross bikes, but the flat top of the Terry is better for long rides, 80+ miles. Terry saddles don't seem to be discounted much by retailers, and this was one of the more expensive models at $110, but they have cheaper models with same shape. And if it keeps you on the bike and off the couch, then it's worth it."
5713,1989,Female,157000,555.2273738619651,Yes,No,West,AK,5,"10 24, 2017",Must have for night riding.,Worlds great and love that it's rechargeable.
5714,1983,Male,177000,727.6639194,Yes,Yes,Northeast,MA,5,"10 6, 2016",Best value if wanting to buying torque wrench and scope ...,"Best value if wanting to buying torque wrench and scope lapping tools. The level-level-level sucks, they are cheap plastic and aren't even level with their own bases. Will buy the professional retical leveling system."
5715,1997,Male,78000,730.2695533175859,No,No,West,WY,,,,
5716,1968,Male,138000,612.4831598695333,Yes,Yes,West,WA,,,,
5717,1983,Female,70000,629.1906306,Yes,Yes,Midwest,NE,,,,
5718,1979,Female,248000,715.0518485612419,No,Yes,West,UT,,,,
5719,1976,Other,155000,666.1974052474358,No,No,Northeast,NJ,,,,
5720,1997,Female,45000,658.3349742819364,No,Yes,Northeast,NJ,,,,
5721,1971,Female,100000,709.4713818,Yes,Yes,Midwest,NE,,,,
5722,1988,Female,281000,706.4654937,No,Yes,Northeast,NY,4,"01 24, 2014",Bugout Knife,"This knife is one of four in my bug out kit which I store in one of two bags for emergencies. The sheath is made of durable plastic and the knife is seated in the sheath securely. However, pulling the knife out of the sheath in an emergency is not the easiest thing to do. I would have liked this to be more easy for a quick draw in an emergency for self defense. That is why after ordering this knife, I  ordered a scuba diving knife that has a quick draw clip and is mounted on the leg instead of the belt. For the money of this item, its ""ok"", not terribly impressive, but as a secondary knife, it will do."
5723,1997,Male,221000,596.0710310244407,Yes,No,West,OR,,,,
5724,1967,Other,191000,776.8310054077461,No,Yes,West,OR,4,"08 18, 2011",Solid Holster,"This holster is a solid 8.5/10.  Good quality craftsmanship and materials.  Thumb-break is secure and releases quickly and smoothly.  The holster maintains a low profile that allows it to conceal a full-size automatic under a light jacket or open shirt.

The only downsides are that it does not hold the weapon very close to the body unless fitted to a pistol belt, and the retention strap prevents the safety from being engaged on Taurus 92/99 series pistols.  Can't imagine anyone carrying a weapon cocked and locked with the retention strap in place, although the strap itself is easily adjusted or removed.

I would certainly buy this holster again for another handgun.  For the price you won't beat it."
5725,1969,Female,122000,708.4570450573714,Yes,No,Northeast,PA,,,,
5726,1982,Female,97000,730.9130046,No,Yes,West,HI,,,,
5727,1950,Male,248000,743.8446089514948,Yes,Yes,West,AZ,,,,
5728,1990,Female,53000,527.7557763217661,No,Yes,West,AK,4,"12 28, 2014","Fit is nice, feel is nice but a little expensive.","Fit is nice, feel is nice but a little expensive.  They seem to work as expected, keep my feet dryer than regular socks."
5729,1971,Female,90000,703.5543592246939,Yes,Yes,Northeast,ME,,,,
5730,1976,Other,101000,724.1726877283455,No,No,Northeast,NJ,,,,
5731,1971,Female,121000,664.0702531337453,Yes,Yes,Northeast,NH,,,,
5732,1982,Male,93000,676.1633756121322,Yes,Yes,Northeast,PA,,,,
5733,1977,Male,183000,737.3301219502637,No,Yes,Northeast,NY,5,"12 11, 2016",Five Stars,My wife said that this bike is as good as the expensive ones at the health club.
